날짜,요일,사업장,판매량_m3,판매액_만원
2022-02-03,목,강원 지점,43229.39,4322939.0
2022-02-03,목,충북 지점,51095.62,5109562.0
2022-02-03,목,충남 지점,37802.97,3780297.0
2022-02-03,목,전북 지점,26828.47,2682847.0
2022-02-03,목,전남 지점,30875.58,3087558.0
2022-02-03,목,경북 지점,16968.48,1696848.0
2022-02-03,목,경남 지점,24348.38,2434838.0
2022-02-03,목,제주 지점,58369.8,5836980.0
2022-02-04,금,서울 지점,31464.01,3146401.0
2022-02-04,금,부산 지점,45675.08,4567508.0
2022-02-04,금,대구 지점,25540.96,2554096.0
2022-02-04,금,인천 지점,45976.54,4597654.0
2022-02-04,금,광주 지점,33840.99,3384099.0
2022-02-04,금,대전 지점,49441.87,4944187.0
2022-02-04,금,울산 지점,29961.65,2996165.0
2022-02-04,금,경기 지점,58220.55,5822055.0
2022-02-04,금,강원 지점,19209.86,1920986.0
2022-02-04,금,충북 지점,35273.44,3527344.0
2022-02-04,금,충남 지점,18215.15,1821515.0
2022-02-04,금,전북 지점,23159.45,2315945.0
2022-02-04,금,전남 지점,35963.74,3596374.0
2022-02-04,금,경북 지점,18760.44,1876044.0
2022-02-04,금,경남 지점,15412.77,1541277.0
2022-02-04,금,제주 지점,52366.95,5236695.0
2022-02-05,토,서울 지점,28276.76,2827676.0
2022-02-05,토,부산 지점,45575.23,4557523.0
2022-02-05,토,대구 지점,33975.65,3397565.0
2022-02-05,토,인천 지점,47307.39,4730739.0
2022-02-05,토,광주 지점,23091.39,2309139.0
2022-02-05,토,대전 지점,14949.04,1494904.0
2022-02-05,토,울산 지점,36122.27,3612227.0
2022-02-05,토,경기 지점,41740.06,4174006.0
2022-02-05,토,강원 지점,57446.9,5744690.0
2022-02-05,토,충북 지점,48660.21,4866021.0
2022-02-05,토,충남 지점,53725.09,5372509.0
2022-02-05,토,전북 지점,46495.88,4649588.0
2022-02-05,토,전남 지점,59740.05,5974005.0
2022-02-05,토,경북 지점,47034.25,4703425.0
2022-02-05,토,경남 지점,42664.53,4266453.0
2022-02-05,토,제주 지점,25837.56,2583756.0
2022-02-06,일,서울 지점,22346.68,2234668.0
2022-02-06,일,부산 지점,23953.65,2395365.0
2022-02-06,일,대구 지점,11353.26,1135326.0
2022-02-06,일,인천 지점,21714.25,2171425.0
2022-02-06,일,광주 지점,24271.02,2427102.0
2022-02-06,일,대전 지점,14279.69,1427969.0
2022-02-06,일,울산 지점,10579.77,1057977.0
2022-02-06,일,경기 지점,35138.06,3513806.0
2022-02-06,일,강원 지점,19054.83,1905483.0
2022-02-06,일,충북 지점,21628.29,2162829.0
2022-02-06,일,충남 지점,59045.0,5904500.0
2022-02-06,일,전북 지점,17420.34,1742034.0
2022-02-06,일,전남 지점,12495.15,1249515.0
2022-02-06,일,경북 지점,51256.79,5125679.0
2022-02-06,일,경남 지점,23532.84,2353284.0
2022-02-06,일,제주 지점,35232.73,3523273.0
2022-02-07,월,서울 지점,51676.57,5167657.0
2022-02-07,월,부산 지점,35337.74,3533774.0
2022-02-07,월,대구 지점,54647.06,5464706.0
2022-02-07,월,인천 지점,43188.24,4318824.0
2022-02-07,월,광주 지점,40819.71,4081971.0
2022-02-07,월,대전 지점,47829.3,4782930.0
2022-02-07,월,울산 지점,20943.43,2094343.0
2022-02-07,월,경기 지점,18592.01,1859201.0
2022-02-07,월,강원 지점,52017.56,5201756.0
2022-02-07,월,충북 지점,55006.16,5500616.0
2022-02-07,월,충남 지점,18027.01,1802701.0
2022-02-07,월,전북 지점,36557.18,3655718.0
2022-02-07,월,전남 지점,18472.62,1847262.0
2022-02-07,월,경북 지점,11518.39,1151839.0
2022-02-07,월,경남 지점,35010.58,3501058.0
2022-02-07,월,제주 지점,40069.25,4006925.0
2022-02-08,화,서울 지점,33455.22,3345522.0
2022-02-08,화,부산 지점,49075.7,4907570.0
2022-02-08,화,대구 지점,21549.02,2154902.0
2022-02-08,화,인천 지점,56021.16,5602116.0
2022-02-08,화,광주 지점,38158.32,3815832.0
2022-02-08,화,대전 지점,36621.25,3662125.0
2022-02-08,화,울산 지점,32627.05,3262705.0
2022-02-08,화,경기 지점,20754.81,2075481.0
2022-02-08,화,강원 지점,24159.69,2415969.0
2022-02-08,화,충북 지점,37635.23,3763523.0
2022-02-08,화,충남 지점,47095.15,4709515.0
2022-02-08,화,전북 지점,17039.47,1703947.0
2022-02-08,화,전남 지점,36130.79,3613079.0
2022-02-08,화,경북 지점,11508.69,1150869.0
2022-02-08,화,경남 지점,19164.73,1916473.0
2022-02-08,화,제주 지점,50182.71,5018271.0
2022-02-09,수,서울 지점,23814.86,2381486.0
2022-02-09,수,부산 지점,24144.56,2414456.0
2022-02-09,수,대구 지점,36550.62,3655062.0
2022-02-09,수,인천 지점,28561.28,2856128.0
2022-02-09,수,광주 지점,52063.6,5206360.0
2022-02-09,수,대전 지점,32698.75,3269875.0
2022-02-09,수,울산 지점,52798.79,5279879.0
2022-02-09,수,경기 지점,10446.62,1044662.0
2022-02-09,수,강원 지점,50423.99,5042399.0
2022-02-09,수,충북 지점,11451.68,1145168.0
2022-02-09,수,충남 지점,53476.52,5347652.0
2022-02-09,수,전북 지점,57581.53,5758153.0
2022-02-09,수,전남 지점,54314.54,5431454.0
2022-02-09,수,경북 지점,54544.33,5454433.0
2022-02-09,수,경남 지점,37673.4,3767340.0
2022-02-09,수,제주 지점,57338.38,5733838.0
2022-02-10,목,서울 지점,16025.29,1602529.0
2022-02-10,목,부산 지점,15600.51,1560051.0
2022-02-10,목,대구 지점,23791.56,2379156.0
2022-02-10,목,인천 지점,37315.55,3731555.0
2022-02-10,목,광주 지점,18404.05,1840405.0
2022-02-10,목,대전 지점,53921.34,5392134.0
2022-02-10,목,울산 지점,23026.36,2302636.0
2022-02-10,목,경기 지점,55735.65,5573565.0
2022-02-10,목,강원 지점,24306.35,2430635.0
2022-02-10,목,충북 지점,16926.59,1692659.0
2022-02-10,목,충남 지점,47147.17,4714717.0
2022-02-10,목,전북 지점,12553.32,1255332.0
2022-02-10,목,전남 지점,48931.83,4893183.0
2022-02-10,목,경북 지점,56726.18,5672618.0
2022-02-10,목,경남 지점,21556.69,2155669.0
2022-02-10,목,제주 지점,50676.95,5067695.0
2022-02-11,금,서울 지점,55911.65,5591165.0
2022-02-11,금,부산 지점,26168.04,2616804.0
2022-02-11,금,대구 지점,48953.0,4895300.0
2022-02-11,금,인천 지점,14980.71,1498071.0
2022-02-11,금,광주 지점,53288.77,5328877.0
2022-02-11,금,대전 지점,33257.33,3325733.0
2022-02-11,금,울산 지점,22390.05,2239005.0
2022-02-11,금,경기 지점,36317.46,3631746.0
2022-02-11,금,강원 지점,22870.37,2287037.0
2022-02-11,금,충북 지점,49884.92,4988492.0
2022-02-11,금,충남 지점,26089.52,2608952.0
2022-02-11,금,전북 지점,13655.48,1365548.0
2022-02-11,금,전남 지점,11752.73,1175273.0
2022-02-11,금,경북 지점,23003.33,2300333.0
2022-02-11,금,경남 지점,36605.56,3660556.0
2022-02-11,금,제주 지점,41750.9,4175090.0
2022-02-12,토,서울 지점,35307.85,3530785.0
2022-02-12,토,부산 지점,44929.89,4492989.0
2022-02-12,토,대구 지점,44055.87,4405587.0
2022-02-12,토,인천 지점,38706.54,3870654.0
2022-02-12,토,광주 지점,44094.29,4409429.0
2022-02-12,토,대전 지점,53090.82,5309082.0
2022-02-12,토,울산 지점,12014.84,1201484.0
2022-02-12,토,경기 지점,51642.38,5164238.0
2022-02-12,토,강원 지점,27800.06,2780006.0
2022-02-12,토,충북 지점,25277.62,2527762.0
2022-02-12,토,충남 지점,53156.47,5315647.0
2022-02-12,토,전북 지점,40344.12,4034412.0
2022-02-12,토,전남 지점,12928.75,1292875.0
2022-02-12,토,경북 지점,19531.16,1953116.0
2022-02-12,토,경남 지점,56774.72,5677472.0
2022-02-12,토,제주 지점,30624.84,3062484.0
2022-02-13,일,서울 지점,23640.68,2364068.0
2022-02-13,일,부산 지점,19894.56,1989456.0
2022-02-13,일,대구 지점,37832.83,3783283.0
2022-02-13,일,인천 지점,58407.22,5840722.0
2022-02-13,일,광주 지점,16711.7,1671170.0
2022-02-13,일,대전 지점,21963.19,2196319.0
2022-02-13,일,울산 지점,34777.41,3477741.0
2022-02-13,일,경기 지점,20763.92,2076392.0
2022-02-13,일,강원 지점,59972.92,5997292.0
2022-02-13,일,충북 지점,30467.33,3046733.0
2022-02-13,일,충남 지점,32027.67,3202767.0
2022-02-13,일,전북 지점,20959.94,2095994.0
2022-02-13,일,전남 지점,49791.06,4979106.0
2022-02-13,일,경북 지점,33258.62,3325862.0
2022-02-13,일,경남 지점,42421.13,4242113.0
2022-02-13,일,제주 지점,18709.78,1870978.0
2022-02-14,월,서울 지점,16466.07,1646607.0
2022-02-14,월,부산 지점,38040.48,3804048.0
2022-02-14,월,대구 지점,18899.15,1889915.0
2022-02-14,월,인천 지점,35762.12,3576212.0
2022-02-14,월,광주 지점,59960.31,5996031.0
2022-02-14,월,대전 지점,32087.99,3208799.0
2022-02-14,월,울산 지점,11248.13,1124813.0
2022-02-14,월,경기 지점,41715.08,4171508.0
2022-02-14,월,강원 지점,22944.82,2294482.0
2022-02-14,월,충북 지점,57034.68,5703468.0
2022-02-14,월,충남 지점,21688.33,2168833.0
2022-02-14,월,전북 지점,56632.79,5663279.0
2022-02-14,월,전남 지점,10913.77,1091377.0
2022-02-14,월,경북 지점,58919.15,5891915.0
2022-02-14,월,경남 지점,23672.17,2367217.0
2022-02-14,월,제주 지점,49081.62,4908162.0
2022-02-15,화,서울 지점,33315.98,3331598.0
2022-02-15,화,부산 지점,28523.72,2852372.0
2022-02-15,화,대구 지점,57899.91,5789991.0
2022-02-15,화,인천 지점,57091.56,5709156.0
2022-02-15,화,광주 지점,40200.38,4020038.0
2022-02-15,화,대전 지점,56963.84,5696384.0
2022-02-15,화,울산 지점,49432.12,4943212.0
2022-02-15,화,경기 지점,28166.89,2816689.0
2022-02-15,화,강원 지점,54800.01,5480001.0
2022-02-15,화,충북 지점,27936.45,2793645.0
2022-02-15,화,충남 지점,57308.91,5730891.0
2022-02-15,화,전북 지점,35796.32,3579632.0
2022-02-15,화,전남 지점,46937.29,4693729.0
2022-02-15,화,경북 지점,41850.82,4185082.0
2022-02-15,화,경남 지점,46677.97,4667797.0
2022-02-15,화,제주 지점,19027.39,1902739.0
2022-02-16,수,서울 지점,54461.58,5446158.0
2022-02-16,수,부산 지점,51117.97,5111797.0
2022-02-16,수,대구 지점,41547.72,4154772.0
2022-02-16,수,인천 지점,20592.56,2059256.0
2022-02-16,수,광주 지점,38650.75,3865075.0
2022-02-16,수,대전 지점,31803.99,3180399.0
2022-02-16,수,울산 지점,10899.58,1089958.0
2022-02-16,수,경기 지점,56158.6,5615860.0
2022-02-16,수,강원 지점,48458.33,4845833.0
2022-02-16,수,충북 지점,54881.05,5488105.0
2022-02-16,수,충남 지점,40156.38,4015638.0
2022-02-16,수,전북 지점,26618.36,2661836.0
2022-02-16,수,전남 지점,31979.7,3197970.0
2022-02-16,수,경북 지점,51463.72,5146372.0
2022-02-16,수,경남 지점,19968.92,1996892.0
2022-02-16,수,제주 지점,17574.06,1757406.0
2022-02-17,목,서울 지점,15021.78,1502178.0
2022-02-17,목,부산 지점,14972.83,1497283.0
2022-02-17,목,대구 지점,34330.15,3433015.0
2022-02-17,목,인천 지점,46811.66,4681166.0
2022-02-17,목,광주 지점,54519.83,5451983.0
2022-02-17,목,대전 지점,38395.25,3839525.0
2022-02-17,목,울산 지점,34810.79,3481079.0
2022-02-17,목,경기 지점,29360.29,2936029.0
2022-02-17,목,강원 지점,25033.66,2503366.0
2022-02-17,목,충북 지점,11676.7,1167670.0
2022-02-17,목,충남 지점,46544.01,4654401.0
2022-02-17,목,전북 지점,13540.78,1354078.0
2022-02-17,목,전남 지점,47904.17,4790417.0
2022-02-17,목,경북 지점,45687.88,4568788.0
2022-02-17,목,경남 지점,59374.49,5937449.0
2022-02-17,목,제주 지점,10998.96,1099896.0
2022-02-18,금,서울 지점,22142.51,2214251.0
2022-02-18,금,부산 지점,14113.9,1411390.0
2022-02-18,금,대구 지점,56643.59,5664359.0
2022-02-18,금,인천 지점,35699.29,3569929.0
2022-02-18,금,광주 지점,57784.52,5778452.0
2022-02-18,금,대전 지점,17767.56,1776756.0
2022-02-18,금,울산 지점,26498.98,2649898.0
2022-02-18,금,경기 지점,41945.08,4194508.0
2022-02-18,금,강원 지점,23770.7,2377070.0
2022-02-18,금,충북 지점,56092.17,5609217.0
2022-02-18,금,충남 지점,31939.44,3193944.0
2022-02-18,금,전북 지점,40689.93,4068993.0
2022-02-18,금,전남 지점,27549.45,2754945.0
2022-02-18,금,경북 지점,20442.45,2044245.0
2022-02-18,금,경남 지점,49908.96,4990896.0
2022-02-18,금,제주 지점,49646.42,4964642.0
2022-02-19,토,서울 지점,50770.45,5077045.0
2022-02-19,토,부산 지점,26505.31,2650531.0
2022-02-19,토,대구 지점,52712.31,5271231.0
2022-02-19,토,인천 지점,25951.61,2595161.0
2022-02-19,토,광주 지점,28057.05,2805705.0
2022-02-19,토,대전 지점,24971.8,2497180.0
2022-02-19,토,울산 지점,31533.9,3153390.0
2022-02-19,토,경기 지점,11327.63,1132763.0
2022-02-19,토,강원 지점,22531.61,2253161.0
2022-02-19,토,충북 지점,22763.02,2276302.0
2022-02-19,토,충남 지점,52599.24,5259924.0
2022-02-19,토,전북 지점,44707.56,4470756.0
2022-02-19,토,전남 지점,23138.88,2313888.0
2022-02-19,토,경북 지점,28132.85,2813285.0
2022-02-19,토,경남 지점,58132.96,5813296.0
2022-02-19,토,제주 지점,39834.88,3983488.0
2022-02-20,일,서울 지점,44966.83,4496683.0
2022-02-20,일,부산 지점,58551.28,5855128.0
2022-02-20,일,대구 지점,42978.85,4297885.0
2022-02-20,일,인천 지점,29997.84,2999784.0
2022-02-20,일,광주 지점,29150.61,2915061.0
2022-02-20,일,대전 지점,15601.61,1560161.0
2022-02-20,일,울산 지점,15048.5,1504850.0
2022-02-20,일,경기 지점,28893.96,2889396.0
2022-02-20,일,강원 지점,30962.63,3096263.0
2022-02-20,일,충북 지점,42846.72,4284672.0
2022-02-20,일,충남 지점,33037.65,3303765.0
2022-02-20,일,전북 지점,46330.74,4633074.0
2022-02-20,일,전남 지점,15014.83,1501483.0
2022-02-20,일,경북 지점,25788.4,2578840.0
2022-02-20,일,경남 지점,55186.17,5518617.0
2022-02-20,일,제주 지점,12190.26,1219026.0
2022-02-21,월,서울 지점,42874.61,4287461.0
2022-02-21,월,부산 지점,37706.4,3770640.0
2022-02-21,월,대구 지점,13018.32,1301832.0
2022-02-21,월,인천 지점,16582.55,1658255.0
2022-02-21,월,광주 지점,24354.84,2435484.0
2022-02-21,월,대전 지점,15102.06,1510206.0
2022-02-21,월,울산 지점,28493.55,2849355.0
2022-02-21,월,경기 지점,43514.71,4351471.0
2022-02-21,월,강원 지점,46663.43,4666343.0
2022-02-21,월,충북 지점,28345.37,2834537.0
2022-02-21,월,충남 지점,54111.83,5411183.0
2022-02-21,월,전북 지점,53725.36,5372536.0
2022-02-21,월,전남 지점,17172.61,1717261.0
2022-02-21,월,경북 지점,43692.01,4369201.0
2022-02-21,월,경남 지점,23374.07,2337407.0
2022-02-21,월,제주 지점,39691.57,3969157.0
2022-02-22,화,서울 지점,28803.55,2880355.0
2022-02-22,화,부산 지점,38417.76,3841776.0
2022-02-22,화,대구 지점,41400.36,4140036.0
2022-02-22,화,인천 지점,17544.48,1754448.0
2022-02-22,화,광주 지점,35140.78,3514078.0
2022-02-22,화,대전 지점,18214.02,1821402.0
2022-02-22,화,울산 지점,19023.03,1902303.0
2022-02-22,화,경기 지점,47247.9,4724790.0
2022-02-22,화,강원 지점,55690.11,5569011.0
2022-02-22,화,충북 지점,32062.82,3206282.0
2022-02-22,화,충남 지점,47815.3,4781530.0
2022-02-22,화,전북 지점,38785.69,3878569.0
2022-02-22,화,전남 지점,53841.18,5384118.0
2022-02-22,화,경북 지점,56536.86,5653686.0
2022-02-22,화,경남 지점,51803.47,5180347.0
2022-02-22,화,제주 지점,56162.38,5616238.0
2022-02-23,수,서울 지점,22493.44,2249344.0
2022-02-23,수,부산 지점,24458.47,2445847.0
2022-02-23,수,대구 지점,39336.74,3933674.0
2022-02-23,수,인천 지점,50025.32,5002532.0
2022-02-23,수,광주 지점,14255.63,1425563.0
2022-02-23,수,대전 지점,26046.64,2604664.0
2022-02-23,수,울산 지점,26250.94,2625094.0
2022-02-23,수,경기 지점,53436.17,5343617.0
2022-02-23,수,강원 지점,47250.33,4725033.0
2022-02-23,수,충북 지점,42535.1,4253510.0
2022-02-23,수,충남 지점,19317.53,1931753.0
2022-02-23,수,전북 지점,36200.12,3620012.0
2022-02-23,수,전남 지점,10460.91,1046091.0
2022-02-23,수,경북 지점,20366.2,2036620.0
2022-02-23,수,경남 지점,50098.04,5009804.0
2022-02-23,수,제주 지점,42751.43,4275143.0
2022-02-24,목,서울 지점,37357.24,3735724.0
2022-02-24,목,부산 지점,52162.87,5216287.0
2022-02-24,목,대구 지점,32089.86,3208986.0
2022-02-24,목,인천 지점,24006.51,2400651.0
2022-02-24,목,광주 지점,51932.55,5193255.0
2022-02-24,목,대전 지점,25146.74,2514674.0
2022-02-24,목,울산 지점,52793.05,5279305.0
2022-02-24,목,경기 지점,43159.79,4315979.0
2022-02-24,목,강원 지점,41571.72,4157172.0
2022-02-24,목,충북 지점,13987.19,1398719.0
2022-02-24,목,충남 지점,33870.46,3387046.0
2022-02-24,목,전북 지점,28667.88,2866788.0
2022-02-24,목,전남 지점,56358.42,5635842.0
2022-02-24,목,경북 지점,10623.22,1062322.0
2022-02-24,목,경남 지점,40150.94,4015094.0
2022-02-24,목,제주 지점,30605.53,3060553.0
2022-02-25,금,서울 지점,50243.47,5024347.0
2022-02-25,금,부산 지점,51714.33,5171433.0
2022-02-25,금,대구 지점,33207.8,3320780.0
2022-02-25,금,인천 지점,17985.75,1798575.0
2022-02-25,금,광주 지점,20221.87,2022187.0
2022-02-25,금,대전 지점,46197.51,4619751.0
2022-02-25,금,울산 지점,51150.74,5115074.0
2022-02-25,금,경기 지점,28328.94,2832894.0
2022-02-25,금,강원 지점,28312.82,2831282.0
2022-02-25,금,충북 지점,18394.24,1839424.0
2022-02-25,금,충남 지점,42870.08,4287008.0
2022-02-25,금,전북 지점,16014.59,1601459.0
2022-02-25,금,전남 지점,45165.32,4516532.0
2022-02-25,금,경북 지점,39906.12,3990612.0
2022-02-25,금,경남 지점,50529.95,5052995.0
2022-02-25,금,제주 지점,39926.27,3992627.0
2022-02-26,토,서울 지점,20365.35,2036535.0
2022-02-26,토,부산 지점,38928.75,3892875.0
2022-02-26,토,대구 지점,55244.87,5524487.0
2022-02-26,토,인천 지점,49618.56,4961856.0
2022-02-26,토,광주 지점,18561.09,1856109.0
2022-02-26,토,대전 지점,14667.83,1466783.0
2022-02-26,토,울산 지점,57949.57,5794957.0
2022-02-26,토,경기 지점,47297.55,4729755.0
2022-02-26,토,강원 지점,51368.63,5136863.0
2022-02-26,토,충북 지점,55014.83,5501483.0
2022-02-26,토,충남 지점,33346.43,3334643.0
2022-02-26,토,전북 지점,53703.7,5370370.0
2022-02-26,토,전남 지점,16531.41,1653141.0
2022-02-26,토,경북 지점,26946.45,2694645.0
2022-02-26,토,경남 지점,27072.79,2707279.0
2022-02-26,토,제주 지점,11788.12,1178812.0
2022-02-27,일,서울 지점,19364.24,1936424.0
2022-02-27,일,부산 지점,46433.97,4643397.0
2022-02-27,일,대구 지점,33132.44,3313244.0
2022-02-27,일,인천 지점,39833.5,3983350.0
2022-02-27,일,광주 지점,40764.56,4076456.0
2022-02-27,일,대전 지점,20543.64,2054364.0
2022-02-27,일,울산 지점,56325.63,5632563.0
2022-02-27,일,경기 지점,16994.49,1699449.0
2022-02-27,일,강원 지점,10160.0,1016000.0
2022-02-27,일,충북 지점,23180.13,2318013.0
2022-02-27,일,충남 지점,35332.4,3533240.0
2022-02-27,일,전북 지점,18390.96,1839096.0
2022-02-27,일,전남 지점,48669.69,4866969.0
2022-02-27,일,경북 지점,20487.86,2048786.0
2022-02-27,일,경남 지점,57718.73,5771873.0
2022-02-27,일,제주 지점,45489.6,4548960.0
2022-02-28,월,서울 지점,52770.54,5277054.0
2022-02-28,월,부산 지점,37410.99,3741099.0
2022-02-28,월,대구 지점,37669.98,3766998.0
2022-02-28,월,인천 지점,58739.3,5873930.0
2022-02-28,월,광주 지점,15856.28,1585628.0
2022-02-28,월,대전 지점,39042.83,3904283.0
2022-02-28,월,울산 지점,13403.6,1340360.0
2022-02-28,월,경기 지점,59510.27,5951027.0
2022-02-28,월,강원 지점,41538.09,4153809.0
2022-02-28,월,충북 지점,14142.55,1414255.0
2022-02-28,월,충남 지점,24302.07,2430207.0
