연월,사업장,지역,고객_카테고리,판매량_m3,판매액_만원,고객수,평균_사용량
2024-01,대전 지점,대전,산업용,35516.74,2911367.0,3846,13.34
2024-01,대전 지점,대전,발전용,23567.05,2797703.0,4104,30.77
2024-01,울산 지점,울산,주택용,24397.83,2049449.0,276,16.79
2024-01,울산 지점,울산,상업용,18356.76,1785071.0,297,17.19
2024-01,울산 지점,울산,산업용,22643.29,2293455.0,1369,15.47
2024-01,울산 지점,울산,발전용,14727.92,1198320.0,3054,11.8
2024-01,경기 지점,경기,주택용,37691.67,4502400.0,2069,11.33
2024-01,경기 지점,경기,상업용,9063.21,1061471.0,1874,5.65
2024-01,경기 지점,경기,산업용,26472.17,2355774.0,2195,14.94
2024-01,경기 지점,경기,발전용,32886.83,3063731.0,2997,28.87
2024-01,강원 지점,강원,주택용,35296.82,3621698.0,558,7.32
2024-01,강원 지점,강원,상업용,13882.7,1412450.0,1103,4.36
2024-01,강원 지점,강원,산업용,24713.81,2811843.0,4401,6.07
2024-01,강원 지점,강원,발전용,21046.87,1774828.0,3957,26.28
2024-01,충북 지점,충북,주택용,29381.31,2496096.0,777,17.69
2024-01,충북 지점,충북,상업용,8533.45,912817.0,309,4.21
2024-01,충북 지점,충북,산업용,38395.27,3692569.0,4463,16.97
2024-01,충북 지점,충북,발전용,26102.75,2741405.0,3553,7.04
2024-01,충남 지점,충남,주택용,17226.21,1756557.0,2121,5.9
2024-01,충남 지점,충남,상업용,11159.89,1044519.0,3645,34.66
2024-01,충남 지점,충남,산업용,20295.47,2181322.0,2565,4.26
2024-01,충남 지점,충남,발전용,13310.0,1207224.0,2410,3.06
2024-01,전북 지점,전북,주택용,38947.34,4299781.0,4782,12.2
2024-01,전북 지점,전북,상업용,17870.99,2136709.0,1816,4.2
2024-01,전북 지점,전북,산업용,34007.04,3857408.0,3327,10.5
2024-01,전북 지점,전북,발전용,22524.72,2210267.0,419,9.69
2024-01,전남 지점,전남,주택용,35751.47,2964393.0,857,93.59
2024-01,전남 지점,전남,상업용,13498.18,1395028.0,4996,58.69
2024-01,전남 지점,전남,산업용,30710.18,3005420.0,137,8.23
2024-01,전남 지점,전남,발전용,17934.7,2015564.0,4578,11.87
2024-01,경북 지점,경북,주택용,36060.08,4217337.0,3290,7.38
2024-01,경북 지점,경북,상업용,15501.28,1838700.0,615,6.7
2024-01,경북 지점,경북,산업용,45110.34,3844219.0,1791,9.11
2024-01,경북 지점,경북,발전용,20344.98,1816884.0,2154,19.32
2024-01,경남 지점,경남,주택용,34708.52,3724196.0,2660,11.06
2024-01,경남 지점,경남,상업용,8850.75,985894.0,2515,2.9
2024-01,경남 지점,경남,산업용,40584.13,3532134.0,1468,170.52
2024-01,경남 지점,경남,발전용,19956.06,1678570.0,583,4.74
2024-01,제주 지점,제주,주택용,26115.76,2198432.0,2532,13.02
2024-01,제주 지점,제주,상업용,16239.0,1817136.0,377,8.94
2024-01,제주 지점,제주,산업용,43112.9,4765512.0,4570,13.93
2024-01,제주 지점,제주,발전용,27358.71,2812284.0,1661,18.05
2024-02,서울 지점,서울,주택용,36836.63,3833177.0,2734,12.82
2024-02,서울 지점,서울,상업용,12649.79,1120213.0,3945,3.34
2024-02,서울 지점,서울,산업용,31919.85,2880981.0,372,6.41
2024-02,서울 지점,서울,발전용,14985.57,1372083.0,2046,51.5
2024-02,부산 지점,부산,주택용,36629.89,3444996.0,1665,8.48
2024-02,부산 지점,부산,상업용,8504.38,1010340.0,875,2.71
2024-02,부산 지점,부산,산업용,35674.12,3679154.0,3514,9.48
2024-02,부산 지점,부산,발전용,10517.08,916347.0,447,105.17
2024-02,대구 지점,대구,주택용,19966.01,1855703.0,1334,9.58
2024-02,대구 지점,대구,상업용,15181.77,1253550.0,1068,44.52
2024-02,대구 지점,대구,산업용,27989.91,2476069.0,4150,6.82
2024-02,대구 지점,대구,발전용,23837.54,2510672.0,1250,12.99
2024-02,인천 지점,인천,주택용,27592.09,3260790.0,872,13.69
2024-02,인천 지점,인천,상업용,16999.03,1947690.0,3881,19.14
2024-02,인천 지점,인천,산업용,37069.42,3641856.0,660,13.47
2024-02,인천 지점,인천,발전용,16328.43,1920692.0,2044,5.03
2024-02,광주 지점,광주,주택용,27967.1,2836453.0,3973,190.25
2024-02,광주 지점,광주,상업용,17196.58,1425053.0,2902,3.62
2024-02,광주 지점,광주,산업용,56884.58,5037611.0,162,17.49
2024-02,광주 지점,광주,발전용,26152.08,2663856.0,2256,15.95
2024-02,대전 지점,대전,주택용,17711.95,1837514.0,4833,7.34
2024-02,대전 지점,대전,상업용,8276.18,767466.0,2066,4.43
2024-02,대전 지점,대전,산업용,28079.93,2419001.0,4211,8.1
2024-02,대전 지점,대전,발전용,22067.61,2539416.0,4617,12.66
2024-02,울산 지점,울산,주택용,30943.36,3001343.0,1254,17.91
2024-02,울산 지점,울산,상업용,15747.16,1413975.0,1124,3.2
2024-02,울산 지점,울산,산업용,29609.89,3386391.0,3417,16.76
2024-02,울산 지점,울산,발전용,21355.27,2039843.0,501,5.68
2024-02,경기 지점,경기,주택용,15355.88,1744434.0,4960,11.63
2024-02,경기 지점,경기,상업용,14882.22,1736235.0,3580,33.9
2024-02,경기 지점,경기,산업용,32681.56,3014624.0,2472,9.53
2024-02,경기 지점,경기,발전용,25652.12,2938662.0,1403,54.58
2024-02,강원 지점,강원,주택용,33853.91,3342172.0,4245,11.91
2024-02,강원 지점,강원,상업용,8322.21,671160.0,3855,2.82
2024-02,강원 지점,강원,산업용,31996.02,2985962.0,1793,10.69
2024-02,강원 지점,강원,발전용,22124.67,2556927.0,4126,17.62
2024-02,충북 지점,충북,주택용,30607.17,2823672.0,1083,14.12
2024-02,충북 지점,충북,상업용,15571.78,1434141.0,3853,31.52
2024-02,충북 지점,충북,산업용,27460.82,2648498.0,932,5.99
2024-02,충북 지점,충북,발전용,18219.56,1552936.0,1566,9.71
2024-02,충남 지점,충남,주택용,23591.54,1980444.0,2651,5.28
2024-02,충남 지점,충남,상업용,11281.59,1311777.0,1219,38.11
2024-02,충남 지점,충남,산업용,55828.43,5892577.0,3680,49.98
2024-02,충남 지점,충남,발전용,28583.59,3029319.0,4822,13.06
2024-02,전북 지점,전북,주택용,25231.98,2171961.0,1729,15.36
2024-02,전북 지점,전북,상업용,18624.34,1919380.0,1531,4.0
2024-02,전북 지점,전북,산업용,35766.05,2999450.0,2146,11.03
2024-02,전북 지점,전북,발전용,14617.72,1498489.0,183,2.96
2024-02,전남 지점,전남,주택용,15453.85,1678098.0,428,29.44
2024-02,전남 지점,전남,상업용,10105.72,1084978.0,565,4.9
2024-02,전남 지점,전남,산업용,29101.33,2857811.0,4034,8.77
2024-02,전남 지점,전남,발전용,23226.94,2105502.0,4177,5.32
2024-02,경북 지점,경북,주택용,32191.14,3551901.0,1997,17.91
2024-02,경북 지점,경북,상업용,16513.07,1515469.0,2257,11.38
2024-02,경북 지점,경북,산업용,40147.44,3549709.0,338,11.04
2024-02,경북 지점,경북,발전용,22966.33,2380716.0,4959,66.0
2024-02,경남 지점,경남,주택용,27642.6,2525578.0,2934,12.44
2024-02,경남 지점,경남,상업용,9378.6,928979.0,2878,3.45
2024-02,경남 지점,경남,산업용,28748.0,2406117.0,1204,5.8
2024-02,경남 지점,경남,발전용,11437.87,953770.0,615,3.12
2024-02,제주 지점,제주,주택용,37497.76,3854332.0,1445,84.65
2024-02,제주 지점,제주,상업용,10774.98,1063732.0,3109,17.21
2024-02,제주 지점,제주,산업용,43847.05,4363567.0,1693,14.49
2024-02,제주 지점,제주,발전용,12819.92,1040098.0,722,2.82
2024-03,서울 지점,서울,주택용,17528.43,2015472.0,491,4.48
2024-03,서울 지점,서울,상업용,10253.32,1132653.0,4539,5.19
2024-03,서울 지점,서울,산업용,31494.84,3289706.0,4217,7.22
2024-03,서울 지점,서울,발전용,25777.68,2274972.0,475,5.73
2024-03,부산 지점,부산,주택용,29665.11,3197945.0,694,6.14
2024-03,부산 지점,부산,상업용,19654.06,1725207.0,1764,4.28
2024-03,부산 지점,부산,산업용,27206.98,2934288.0,2760,11.66
2024-03,부산 지점,부산,발전용,16350.1,1698228.0,715,3.44
2024-03,대구 지점,대구,주택용,22566.13,2520412.0,2196,47.21
2024-03,대구 지점,대구,상업용,17547.4,2104993.0,1105,3.59
2024-03,대구 지점,대구,산업용,44807.04,3724450.0,1730,23.69
2024-03,대구 지점,대구,발전용,15795.31,1434671.0,3245,4.91
2024-03,인천 지점,인천,주택용,24090.76,2836122.0,2968,93.38
2024-03,인천 지점,인천,상업용,16340.31,1652015.0,674,5.21
2024-03,인천 지점,인천,산업용,26820.45,3145082.0,1696,16.15
2024-03,인천 지점,인천,발전용,14642.8,1514029.0,4442,3.18
2024-03,광주 지점,광주,주택용,34617.84,3371794.0,3620,7.86
2024-03,광주 지점,광주,상업용,16326.99,1667297.0,2860,4.59
2024-03,광주 지점,광주,산업용,19187.21,1611638.0,4181,37.55
2024-03,광주 지점,광주,발전용,22849.41,2638916.0,2541,11.85
2024-03,대전 지점,대전,주택용,17292.26,2005506.0,1756,24.67
2024-03,대전 지점,대전,상업용,22388.73,1895469.0,3231,5.85
2024-03,대전 지점,대전,산업용,43860.44,5119586.0,143,57.86
2024-03,대전 지점,대전,발전용,24550.16,2740892.0,1791,10.56
2024-03,울산 지점,울산,주택용,13609.84,1377421.0,585,7.34
2024-03,울산 지점,울산,상업용,14828.19,1678249.0,1759,3.37
2024-03,울산 지점,울산,산업용,37255.81,4033603.0,2836,73.63
2024-03,울산 지점,울산,발전용,11919.54,1048663.0,3002,6.89
2024-03,경기 지점,경기,주택용,22281.79,2556299.0,4415,5.1
2024-03,경기 지점,경기,상업용,9109.07,1064362.0,4918,2.85
2024-03,경기 지점,경기,산업용,42888.22,4974647.0,4508,10.03
2024-03,경기 지점,경기,발전용,22506.79,2629292.0,356,5.32
2024-03,강원 지점,강원,주택용,18628.27,1949191.0,3287,4.05
2024-03,강원 지점,강원,상업용,9633.64,832708.0,491,9.02
2024-03,강원 지점,강원,산업용,49927.37,5269813.0,4470,10.11
2024-03,강원 지점,강원,발전용,24818.44,2931845.0,2769,66.18
2024-03,충북 지점,충북,주택용,22715.93,2048757.0,4781,7.49
2024-03,충북 지점,충북,상업용,13954.2,1416259.0,3991,6.09
2024-03,충북 지점,충북,산업용,38787.24,4405648.0,1000,8.11
2024-03,충북 지점,충북,발전용,29843.61,3494852.0,587,9.82
2024-03,충남 지점,충남,주택용,20592.12,1850074.0,1917,71.01
2024-03,충남 지점,충남,상업용,18291.18,1527392.0,127,4.22
2024-03,충남 지점,충남,산업용,46683.09,5509633.0,3970,32.74
2024-03,충남 지점,충남,발전용,26265.66,2279503.0,4543,19.07
2024-03,전북 지점,전북,주택용,34483.0,3717223.0,1044,9.64
2024-03,전북 지점,전북,상업용,14269.87,1711043.0,1996,3.27
2024-03,전북 지점,전북,산업용,34527.75,3820458.0,643,8.63
2024-03,전북 지점,전북,발전용,25553.87,2272263.0,448,5.44
2024-03,전남 지점,전남,주택용,15687.03,1595336.0,3782,8.06
2024-03,전남 지점,전남,상업용,7174.27,580355.0,1781,3.75
2024-03,전남 지점,전남,산업용,25379.57,2297583.0,4420,13.49
2024-03,전남 지점,전남,발전용,14488.73,1432953.0,1257,6.18
2024-03,경북 지점,경북,주택용,29447.03,2794154.0,4948,42.13
2024-03,경북 지점,경북,상업용,7659.31,631837.0,4429,3.2
2024-03,경북 지점,경북,산업용,45350.07,4000973.0,3924,33.15
2024-03,경북 지점,경북,발전용,11564.61,1185028.0,2778,14.21
2024-03,경남 지점,경남,주택용,30243.04,3177669.0,1818,25.2
2024-03,경남 지점,경남,상업용,11749.49,1376734.0,1344,8.2
2024-03,경남 지점,경남,산업용,55215.84,5220823.0,2595,46.48
2024-03,경남 지점,경남,발전용,14780.26,1185259.0,1748,5.07
2024-03,제주 지점,제주,주택용,26519.34,3080863.0,1662,21.88
2024-03,제주 지점,제주,상업용,13770.01,1211264.0,617,15.61
2024-03,제주 지점,제주,산업용,57315.43,5591148.0,2934,84.41
2024-03,제주 지점,제주,발전용,28115.27,2413058.0,2689,8.97
2024-04,서울 지점,서울,주택용,33923.86,4019676.0,4652,10.85
2024-04,서울 지점,서울,상업용,11754.09,1237783.0,692,4.63
2024-04,서울 지점,서울,산업용,26105.35,2187451.0,2069,24.84
2024-04,서울 지점,서울,발전용,12137.74,1110758.0,713,61.3
2024-04,부산 지점,부산,주택용,13379.19,1245239.0,3628,3.36
2024-04,부산 지점,부산,상업용,17809.86,1724949.0,896,8.66
2024-04,부산 지점,부산,산업용,39522.62,4674559.0,891,9.25
2024-04,부산 지점,부산,발전용,12527.11,1002837.0,3997,4.75
2024-04,대구 지점,대구,주택용,16239.38,1634851.0,1435,3.39
2024-04,대구 지점,대구,상업용,9418.95,928433.0,352,42.24
2024-04,대구 지점,대구,산업용,32887.48,2891004.0,2394,60.9
2024-04,대구 지점,대구,발전용,17259.9,1689661.0,1933,12.21
2024-04,인천 지점,인천,주택용,25998.71,2786549.0,4683,23.55
2024-04,인천 지점,인천,상업용,17772.76,1597921.0,4425,13.77
2024-04,인천 지점,인천,산업용,37553.95,3301119.0,4659,35.0
2024-04,인천 지점,인천,발전용,18494.06,2015580.0,3575,21.21
2024-04,광주 지점,광주,주택용,33290.28,3137498.0,2149,9.84
2024-04,광주 지점,광주,상업용,17384.7,1722117.0,832,4.81
2024-04,광주 지점,광주,산업용,39612.62,4594017.0,2853,26.91
2024-04,광주 지점,광주,발전용,19269.7,1922407.0,3188,7.44
2024-04,대전 지점,대전,주택용,35482.31,3358027.0,4906,36.62
2024-04,대전 지점,대전,상업용,21339.2,2023716.0,3053,14.64
2024-04,대전 지점,대전,산업용,41670.22,4490494.0,1460,12.99
2024-04,대전 지점,대전,발전용,11652.52,997834.0,361,4.78
2024-04,울산 지점,울산,주택용,26652.96,3127429.0,1839,13.6
2024-04,울산 지점,울산,상업용,15280.28,1695743.0,1937,4.0
2024-04,울산 지점,울산,산업용,27481.29,3253706.0,2238,6.69
2024-04,울산 지점,울산,발전용,19303.94,2249215.0,4843,22.47
2024-04,경기 지점,경기,주택용,29142.19,2335587.0,2570,11.05
2024-04,경기 지점,경기,상업용,11024.16,1318739.0,2571,2.23
2024-04,경기 지점,경기,산업용,39444.16,3484316.0,4847,8.85
2024-04,경기 지점,경기,발전용,19731.72,1842029.0,891,4.71
2024-04,강원 지점,강원,주택용,21013.45,1709934.0,3497,126.59
2024-04,강원 지점,강원,상업용,17807.31,1736283.0,4266,5.89
2024-04,강원 지점,강원,산업용,31706.66,3713144.0,1656,10.37
2024-04,강원 지점,강원,발전용,10924.94,926878.0,2213,3.55
2024-04,충북 지점,충북,주택용,38369.52,3367819.0,2042,9.83
2024-04,충북 지점,충북,상업용,11288.85,920775.0,179,2.35
2024-04,충북 지점,충북,산업용,47180.9,3887026.0,2678,109.47
2024-04,충북 지점,충북,발전용,35076.64,3068565.0,2228,7.63
2024-04,충남 지점,충남,주택용,20691.92,1699864.0,1494,58.12
2024-04,충남 지점,충남,상업용,21924.35,2543131.0,997,4.44
2024-04,충남 지점,충남,산업용,25429.73,2226540.0,4048,12.1
2024-04,충남 지점,충남,발전용,17820.87,1822088.0,1754,3.82
2024-04,전북 지점,전북,주택용,21318.69,2227603.0,1686,4.46
2024-04,전북 지점,전북,상업용,19009.51,1825229.0,2839,9.58
2024-04,전북 지점,전북,산업용,34768.98,4094638.0,2094,16.02
2024-04,전북 지점,전북,발전용,9629.28,810906.0,231,7.92
2024-04,전남 지점,전남,주택용,15866.96,1581374.0,386,28.9
2024-04,전남 지점,전남,상업용,22281.48,2673614.0,352,14.67
2024-04,전남 지점,전남,산업용,26419.62,2262470.0,3021,6.98
2024-04,전남 지점,전남,발전용,16278.55,1883619.0,3090,3.36
2024-04,경북 지점,경북,주택용,19832.78,2259290.0,4642,31.63
2024-04,경북 지점,경북,상업용,15204.72,1608719.0,1870,4.49
2024-04,경북 지점,경북,산업용,41904.22,4495144.0,127,63.59
2024-04,경북 지점,경북,발전용,25931.85,2449500.0,2816,28.34
2024-04,경남 지점,경남,주택용,17239.09,1524334.0,2629,11.27
2024-04,경남 지점,경남,상업용,19645.6,2299370.0,1295,7.26
2024-04,경남 지점,경남,산업용,21521.04,2322097.0,1782,54.62
2024-04,경남 지점,경남,발전용,25618.66,2347651.0,3325,16.15
2024-04,제주 지점,제주,주택용,26114.29,2178626.0,1833,54.29
2024-04,제주 지점,제주,상업용,11626.01,1274984.0,762,20.69
2024-04,제주 지점,제주,산업용,37775.34,4208674.0,2768,14.16
2024-04,제주 지점,제주,발전용,23829.23,1987043.0,1923,69.27
2024-05,서울 지점,서울,주택용,23245.82,2610654.0,3473,7.45
2024-05,서울 지점,서울,상업용,16860.16,1440497.0,2521,5.91
2024-05,서울 지점,서울,산업용,27254.28,2779416.0,4458,17.59
2024-05,서울 지점,서울,발전용,11735.12,1209787.0,3670,3.45
2024-05,부산 지점,부산,주택용,22214.03,1940571.0,3338,12.37
2024-05,부산 지점,부산,상업용,8635.77,720771.0,395,16.83
2024-05,부산 지점,부산,산업용,41021.28,4599293.0,3989,12.17
2024-05,부산 지점,부산,발전용,24091.97,2269592.0,4757,9.35
2024-05,대구 지점,대구,주택용,22202.99,2392085.0,4973,5.03
2024-05,대구 지점,대구,상업용,17736.12,2103421.0,1111,9.98
2024-05,대구 지점,대구,산업용,37080.98,3851563.0,1516,7.48
2024-05,대구 지점,대구,발전용,18691.82,2174603.0,3237,6.21
2024-05,인천 지점,인천,주택용,27935.38,3297315.0,1027,6.06
2024-05,인천 지점,인천,상업용,12898.86,1309218.0,1350,5.04
2024-05,인천 지점,인천,산업용,28859.26,2765464.0,3454,56.04
2024-05,인천 지점,인천,발전용,18453.17,1595212.0,1194,6.06
2024-05,광주 지점,광주,주택용,36956.57,4125469.0,1454,118.45
2024-05,광주 지점,광주,상업용,9961.28,1000434.0,1832,3.13
2024-05,광주 지점,광주,산업용,36196.62,3790572.0,1822,44.36
2024-05,광주 지점,광주,발전용,26562.26,2195766.0,2148,13.63
2024-05,대전 지점,대전,주택용,20338.33,2168092.0,2152,4.55
2024-05,대전 지점,대전,상업용,11876.87,1088955.0,1075,3.31
2024-05,대전 지점,대전,산업용,44923.39,3814670.0,4623,53.99
2024-05,대전 지점,대전,발전용,19315.18,2257439.0,502,3.89
2024-05,울산 지점,울산,주택용,22661.66,2242181.0,4105,30.75
2024-05,울산 지점,울산,상업용,18006.54,1977782.0,4681,11.54
2024-05,울산 지점,울산,산업용,42395.62,4908104.0,2058,17.17
2024-05,울산 지점,울산,발전용,26065.74,2532905.0,1694,15.1
2024-05,경기 지점,경기,주택용,27492.0,3253917.0,3733,13.15
2024-05,경기 지점,경기,상업용,15419.28,1674652.0,4612,20.92
2024-05,경기 지점,경기,산업용,35826.64,3693582.0,4811,138.33
2024-05,경기 지점,경기,발전용,25450.74,2244009.0,4574,13.76
2024-05,강원 지점,강원,주택용,31515.52,2939986.0,3534,8.56
2024-05,강원 지점,강원,상업용,13017.77,1401210.0,490,11.13
2024-05,강원 지점,강원,산업용,32804.74,2975484.0,3672,7.17
2024-05,강원 지점,강원,발전용,13017.64,1515499.0,3742,4.81
2024-05,충북 지점,충북,주택용,25692.84,2570000.0,3317,5.29
2024-05,충북 지점,충북,상업용,14175.15,1459316.0,682,2.91
2024-05,충북 지점,충북,산업용,41920.68,3717120.0,2720,10.36
2024-05,충북 지점,충북,발전용,11604.61,1306585.0,269,4.08
2024-05,충남 지점,충남,주택용,18499.25,1491105.0,1788,6.0
2024-05,충남 지점,충남,상업용,14515.49,1206452.0,4616,5.6
2024-05,충남 지점,충남,산업용,26316.18,2126674.0,4945,7.12
2024-05,충남 지점,충남,발전용,23023.37,2662739.0,4662,4.77
2024-05,전북 지점,전북,주택용,25432.01,2283150.0,1987,32.65
2024-05,전북 지점,전북,상업용,20618.97,1921863.0,1772,10.11
2024-05,전북 지점,전북,산업용,30453.14,2697855.0,4879,6.17
2024-05,전북 지점,전북,발전용,24627.79,2355674.0,4245,5.73
2024-05,전남 지점,전남,주택용,40904.49,4399468.0,3411,17.01
2024-05,전남 지점,전남,상업용,11934.05,1073755.0,4878,3.12
2024-05,전남 지점,전남,산업용,38722.21,3535336.0,438,33.15
2024-05,전남 지점,전남,발전용,11321.67,1073851.0,3720,2.45
2024-05,경북 지점,경북,주택용,18708.53,1988263.0,999,5.23
2024-05,경북 지점,경북,상업용,14041.25,1296762.0,4801,12.62
2024-05,경북 지점,경북,산업용,37332.2,3748491.0,4915,9.91
2024-05,경북 지점,경북,발전용,22936.44,2062040.0,3244,5.2
2024-05,경남 지점,경남,주택용,34479.85,2779648.0,3746,13.69
2024-05,경남 지점,경남,상업용,16370.56,1513101.0,787,97.44
2024-05,경남 지점,경남,산업용,56616.48,5019230.0,2224,14.18
2024-05,경남 지점,경남,발전용,18750.53,1760425.0,3649,26.26
2024-05,제주 지점,제주,주택용,24873.0,2407769.0,1812,10.24
2024-05,제주 지점,제주,상업용,17268.76,1542874.0,400,3.6
2024-05,제주 지점,제주,산업용,48389.16,5115155.0,4775,32.5
2024-05,제주 지점,제주,발전용,23853.47,2749116.0,3282,7.0
2024-06,서울 지점,서울,주택용,25363.48,2879557.0,2202,19.72
2024-06,서울 지점,서울,상업용,19884.53,2151336.0,4187,6.49
2024-06,서울 지점,서울,산업용,55758.03,6555096.0,286,28.67
2024-06,서울 지점,서울,발전용,26305.45,2902727.0,4906,7.81
2024-06,부산 지점,부산,주택용,13258.75,1514483.0,3068,2.84
2024-06,부산 지점,부산,상업용,21009.09,1808183.0,2128,13.71
2024-06,부산 지점,부산,산업용,37344.99,3300443.0,2126,8.89
2024-06,부산 지점,부산,발전용,19381.68,1683753.0,938,10.79
2024-06,대구 지점,대구,주택용,25928.1,2314360.0,1623,6.52
2024-06,대구 지점,대구,상업용,13255.47,1516347.0,4778,3.06
2024-06,대구 지점,대구,산업용,16834.4,1872138.0,2580,11.71
2024-06,대구 지점,대구,발전용,18132.15,1811918.0,3251,5.0
2024-06,인천 지점,인천,주택용,35068.71,3596336.0,4163,7.73
2024-06,인천 지점,인천,상업용,18618.88,2203439.0,1792,13.84
2024-06,인천 지점,인천,산업용,26816.9,2293471.0,4828,10.32
2024-06,인천 지점,인천,발전용,17153.58,1594994.0,3738,3.81
2024-06,광주 지점,광주,주택용,33903.7,3284462.0,3488,30.96
2024-06,광주 지점,광주,상업용,14188.06,1589623.0,1448,7.46
2024-06,광주 지점,광주,산업용,22121.91,2233289.0,3917,18.91
2024-06,광주 지점,광주,발전용,32512.28,3738759.0,195,14.42
2024-06,대전 지점,대전,주택용,34365.55,3674377.0,648,14.64
2024-06,대전 지점,대전,상업용,14913.29,1549120.0,3562,6.35
2024-06,대전 지점,대전,산업용,33008.25,2756100.0,2346,8.75
2024-06,대전 지점,대전,발전용,26614.83,2816712.0,2212,9.78
2024-06,울산 지점,울산,주택용,13272.64,1387081.0,337,30.51
2024-06,울산 지점,울산,상업용,16335.67,1344751.0,1235,4.04
2024-06,울산 지점,울산,산업용,33246.89,3042034.0,4369,9.82
2024-06,울산 지점,울산,발전용,17176.14,1712231.0,677,32.9
2024-06,경기 지점,경기,주택용,16775.64,1638714.0,4437,5.97
2024-06,경기 지점,경기,상업용,18328.78,1667055.0,947,23.06
2024-06,경기 지점,경기,산업용,46102.5,5479367.0,1602,19.09
2024-06,경기 지점,경기,발전용,27485.46,3264187.0,684,14.87
2024-06,강원 지점,강원,주택용,35455.73,3787679.0,4429,22.48
2024-06,강원 지점,강원,상업용,13947.55,1349378.0,2839,4.63
2024-06,강원 지점,강원,산업용,37191.62,3253298.0,2335,12.83
2024-06,강원 지점,강원,발전용,17534.4,2067579.0,2631,3.64
2024-06,충북 지점,충북,주택용,24255.81,1972323.0,4203,30.17
2024-06,충북 지점,충북,상업용,14481.91,1597162.0,1815,6.18
2024-06,충북 지점,충북,산업용,33236.0,3703324.0,3336,232.42
2024-06,충북 지점,충북,발전용,16995.14,1921375.0,750,8.6
2024-06,충남 지점,충남,주택용,28266.45,2432229.0,4272,5.96
2024-06,충남 지점,충남,상업용,18828.58,2143883.0,819,11.61
2024-06,충남 지점,충남,산업용,34154.71,2905099.0,2256,7.34
2024-06,충남 지점,충남,발전용,21984.98,1795384.0,3163,7.3
2024-06,전북 지점,전북,주택용,29093.06,3362326.0,4043,6.07
2024-06,전북 지점,전북,상업용,11644.63,1090913.0,491,2.91
2024-06,전북 지점,전북,산업용,21723.92,2139835.0,583,4.92
2024-06,전북 지점,전북,발전용,27952.32,3277464.0,710,6.35
2024-06,전남 지점,전남,주택용,37925.55,3270588.0,951,8.18
2024-06,전남 지점,전남,상업용,12517.09,1317332.0,3994,7.62
2024-06,전남 지점,전남,산업용,48818.67,4952040.0,3154,19.08
2024-06,전남 지점,전남,발전용,16829.21,1803631.0,432,3.94
2024-06,경북 지점,경북,주택용,19531.51,2072885.0,899,21.58
2024-06,경북 지점,경북,상업용,8990.65,817503.0,3537,1.87
2024-06,경북 지점,경북,산업용,19504.63,2248680.0,2009,8.31
2024-06,경북 지점,경북,발전용,16809.03,1983929.0,3321,5.32
2024-06,경남 지점,경남,주택용,33199.62,3299051.0,1295,17.92
2024-06,경남 지점,경남,상업용,19084.91,1656761.0,947,19.74
2024-06,경남 지점,경남,산업용,29483.07,3292354.0,4685,14.7
2024-06,경남 지점,경남,발전용,20799.95,2100551.0,4957,7.13
2024-06,제주 지점,제주,주택용,17330.56,1854805.0,3099,5.69
2024-06,제주 지점,제주,상업용,11108.04,1166253.0,2503,65.34
2024-06,제주 지점,제주,산업용,26037.8,2467973.0,1729,5.93
2024-06,제주 지점,제주,발전용,31033.21,3272080.0,2448,6.24
2024-07,서울 지점,서울,주택용,21205.14,2508150.0,2920,18.11
2024-07,서울 지점,서울,상업용,13455.55,1158712.0,3194,4.37
2024-07,서울 지점,서울,산업용,23879.74,2054646.0,4842,6.3
2024-07,서울 지점,서울,발전용,11723.12,1096072.0,4979,50.75
2024-07,부산 지점,부산,주택용,14543.65,1740236.0,150,4.4
2024-07,부산 지점,부산,상업용,15879.21,1598499.0,179,3.47
2024-07,부산 지점,부산,산업용,41429.0,3974575.0,694,172.62
2024-07,부산 지점,부산,발전용,14707.46,1732108.0,3490,2.95
2024-07,대구 지점,대구,주택용,31458.59,3597495.0,3125,10.33
2024-07,대구 지점,대구,상업용,20594.67,2257029.0,1261,5.12
2024-07,대구 지점,대구,산업용,35412.99,3787544.0,1294,21.78
2024-07,대구 지점,대구,발전용,19799.83,2348623.0,3817,6.37
2024-07,인천 지점,인천,주택용,32034.85,2730698.0,2233,28.13
2024-07,인천 지점,인천,상업용,10997.15,1050041.0,4495,3.06
2024-07,인천 지점,인천,산업용,28549.11,2635590.0,4121,43.26
2024-07,인천 지점,인천,발전용,25090.72,2813929.0,4372,5.33
2024-07,광주 지점,광주,주택용,28540.53,3345758.0,4691,10.72
2024-07,광주 지점,광주,상업용,13777.43,1535695.0,4048,7.39
2024-07,광주 지점,광주,산업용,23804.83,2242382.0,1579,5.21
2024-07,광주 지점,광주,발전용,24738.37,2260652.0,3859,11.24
2024-07,대전 지점,대전,주택용,27821.3,2363806.0,4127,5.66
2024-07,대전 지점,대전,상업용,13152.01,1064096.0,4013,8.66
2024-07,대전 지점,대전,산업용,25660.88,2483807.0,1970,6.37
2024-07,대전 지점,대전,발전용,30506.65,3011485.0,991,9.88
2024-07,울산 지점,울산,주택용,26625.71,2138290.0,2505,17.53
2024-07,울산 지점,울산,상업용,10781.76,1211407.0,807,5.73
2024-07,울산 지점,울산,산업용,37842.31,3620946.0,708,92.75
2024-07,울산 지점,울산,발전용,24310.94,2505272.0,619,6.07
